id,planta,periodo_formatado,risco_classificacao,classificacao_original,data_criacao,risco,dt_atualizacao,status_id,status,status_codigo,peso_matematico,mes_ref,is_present
A0E855-5344,Cardoso Verde 1,2023-08,3,3,2024-08-10 00:13:20,Baixo,2026-04-02 19:32:03,ST-02,Em Andamento,300,5,2024-09-15,True
12045E-3605,Nunes 0,2023-02,4,2,2026-05-29 07:59:39,Baixo,2025-06-18 07:04:20,ST-02,Aberto,400,10,2024-09-15,True
78188A-85,Siqueira das Pedras 2,2024-01,1,2,2024-10-03 13:31:40,Médio,2026-05-12 08:01:18,ST-02,Cancelado,200,10,2024-09-04,True
C792BB-2930,Porto do Galho 4,2023-08,2,4,2025-07-11 18:27:36,Médio,2026-06-19 17:33:40,ST-01,Concluído,200,10,2025-12-23,True
D9F3C5-6566,Nunes 0,2024-01,3,2,2024-07-21 11:40:29,Crítico,2024-11-04 13:58:14,ST-01,Concluído,100,10,2024-09-15,True
FA71C8-2016,Nunes 0,2023-04,3,3,2024-12-17 12:50:29,Alto,2025-04-03 20:47:40,ST-01,Aberto,300,5,2024-09-23,True
4FE0D1-6045,Nunes 0,2023-07,4,4,2025-11-30 18:44:35,Baixo,2025-10-08 04:41:09,ST-01,Aberto,300,5,2025-12-23,True
A5E701-3432,Cardoso Verde 1,2023-10,4,1,2024-10-06 21:43:52,Médio,2025-10-10 09:10:13,ST-02,Aberto,400,10,2025-12-23,True
AF2FC6-6358,Nunes 0,2023-08,3,1,2025-03-23 03:05:04,Baixo,2025-07-23 23:37:19,ST-02,Aberto,300,5,2025-08-20,True
754439-3588,Cardoso Verde 1,2023-01,1,4,2024-10-06 16:13:42,Crítico,2025-08-02 13:15:23,ST-02,Concluído,200,5,2024-08-15,True
F13F1F-5944,Porto do Galho 4,2023-02,2,3,2025-02-25 15:47:20,Baixo,2025-03-06 20:48:27,ST-01,Em Andamento,100,10,2024-11-12,True
6BC3DD-5682,Nunes 0,2023-08,1,2,2025-12-24 12:09:40,Baixo,2025-03-06 20:48:27,ST-02,Concluído,200,10,2025-08-29,True
7B8203-1998,Cardoso Verde 1,2023-01,3,2,2025-04-06 08:17:32,Baixo,2025-07-23 23:37:19,ST-01,Cancelado,300,10,2025-12-23,True
6423EF-3921,Porto do Galho 4,2023-04,1,3,2025-08-22 10:55:54,Alto,2024-07-23 11:43:18,ST-01,Concluído,100,10,2026-05-25,True
C9E72C-2117,Nunes 0,2023-07,3,2,2025-10-03 20:59:33,Crítico,2026-04-14 14:30:21,ST-02,Cancelado,100,10,2025-08-29,True
397DFE-4296,Gomes de Garcia 3,2023-02,2,2,2025-10-27 13:40:53,Baixo,2025-08-02 13:15:23,ST-02,Concluído,200,5,2024-08-15,True
780B78-3556,Cardoso Verde 1,2023-09,3,4,2026-05-24 14:24:45,Crítico,2026-06-19 17:33:40,ST-02,Cancelado,100,10,2025-12-23,True
05D56D-5692,Cardoso Verde 1,2023-04,2,1,2025-05-18 23:54:46,Crítico,2025-03-06 20:48:27,ST-02,Cancelado,100,5,2024-09-15,True
72FBDF-6489,Gomes de Garcia 3,2023-11,2,1,2026-05-04 00:46:44,Baixo,2026-04-02 19:32:03,ST-02,Em Andamento,100,5,2024-09-15,True
D6916D-1865,Siqueira das Pedras 2,2023-07,3,3,2025-10-22 17:40:03,Baixo,2024-08-02 04:55:02,ST-01,Aberto,300,10,2025-12-23,True
9E3454-3400,Gomes de Garcia 3,2023-10,4,3,2026-03-30 20:07:08,Baixo,2025-03-06 20:48:27,ST-01,Aberto,400,5,2025-08-29,True
E08DA9-3348,Siqueira das Pedras 2,2023-08,2,1,2025-01-27 11:54:42,Baixo,2024-11-24 08:48:46,ST-02,Cancelado,300,10,2024-09-15,True
ECCAF7-3065,Nunes 0,2023-06,4,3,2026-03-31 03:25:24,Crítico,2024-08-02 04:55:02,ST-01,Cancelado,100,10,2025-08-29,True
054D41-6262,Siqueira das Pedras 2,2023-07,2,3,2025-09-27 22:11:06,Crítico,2025-06-18 07:04:20,ST-02,Concluído,400,5,2026-06-25,True
DA40AE-4597,Gomes de Garcia 3,2023-08,4,4,2025-11-23 20:10:56,Alto,2025-03-06 20:48:27,ST-02,Aberto,400,10,2026-05-18,True
FE35BC-1201,Porto do Galho 4,2023-11,4,4,2025-01-05 03:09:59,Médio,2024-08-23 02:13:39,ST-01,Concluído,100,5,2024-09-04,True
E0A319-4903,Cardoso Verde 1,2024-01,1,4,2024-12-28 07:03:07,Crítico,2024-08-23 02:13:39,ST-01,Cancelado,300,10,2024-07-19,True
E65C04-2759,Porto do Galho 4,2023-01,1,4,2025-10-01 17:22:34,Crítico,2026-04-24 03:21:18,ST-01,Aberto,100,5,2024-07-19,True
FCAEFA-1300,Porto do Galho 4,2023-06,2,1,2024-09-16 12:42:47,Alto,2025-11-22 23:28:44,ST-02,Cancelado,300,10,2025-12-23,True
05AE2E-2201,Gomes de Garcia 3,2023-08,1,1,2025-02-27 19:41:18,Baixo,2025-11-22 23:28:44,ST-02,Aberto,300,5,2025-08-29,True
BBBE40-1006,Gomes de Garcia 3,2023-04,3,4,2025-08-16 19:12:42,Alto,2025-01-20 20:32:14,ST-02,Concluído,400,10,2026-05-18,True
773DDF-4186,Gomes de Garcia 3,2023-01,4,4,2024-09-10 19:27:08,Baixo,2025-07-23 23:37:19,ST-02,Cancelado,400,10,2026-05-25,True
C965A4-5698,Gomes de Garcia 3,2023-08,2,3,2026-01-21 21:20:10,Médio,2025-07-23 23:37:19,ST-01,Em Andamento,400,5,2024-09-15,True
5B6DC8-234,Nunes 0,2023-08,1,1,2025-05-28 12:18:33,Médio,2025-08-02 13:15:23,ST-01,Aberto,300,5,2024-11-12,True
10B532-2204,Gomes de Garcia 3,2023-10,2,3,2025-11-09 22:30:38,Baixo,2026-04-02 19:32:03,ST-01,Em Andamento,100,10,2026-06-25,True
F86DD6-4417,Siqueira das Pedras 2,2023-03,4,4,2025-03-09 11:11:22,Baixo,2024-08-12 14:20:14,ST-02,Concluído,400,5,2024-09-15,True
4F4D11-1665,Cardoso Verde 1,2023-06,1,2,2026-04-22 03:14:32,Baixo,2026-04-24 03:21:18,ST-02,Cancelado,100,10,2026-05-18,True
E06467-5449,Siqueira das Pedras 2,2023-09,4,1,2025-04-15 16:22:58,Baixo,2024-08-23 02:13:39,ST-02,Aberto,400,10,2024-08-15,True
46ED99-259,Gomes de Garcia 3,2024-01,3,4,2025-06-16 10:43:32,Alto,2024-11-24 08:48:46,ST-02,Em Andamento,100,10,2026-06-25,True
84C4D5-4194,Gomes de Garcia 3,2023-04,3,3,2026-05-16 18:20:52,Alto,2025-01-20 20:32:14,ST-02,Cancelado,100,10,2026-05-18,True
4F1B55-2913,Porto do Galho 4,2024-01,3,2,2024-10-05 22:08:05,Médio,2025-10-08 04:41:09,ST-02,Cancelado,300,5,2024-09-15,True
208725-3955,Gomes de Garcia 3,2023-01,2,4,2025-03-27 14:28:45,Baixo,2024-11-04 13:58:14,ST-02,Cancelado,300,10,2026-05-18,True
561336-3999,Porto do Galho 4,2023-09,4,4,2026-06-27 01:08:01,Alto,2024-11-24 08:48:46,ST-01,Cancelado,200,5,2026-06-25,True
5F41E3-6036,Cardoso Verde 1,2023-06,2,4,2025-04-23 05:53:33,Médio,2026-04-14 14:30:21,ST-01,Aberto,200,5,2024-11-12,True
66FC9B-5594,Nunes 0,2023-05,3,1,2025-12-02 14:19:52,Médio,2024-07-23 11:43:18,ST-01,Concluído,200,10,2026-05-25,True
644346-4160,Siqueira das Pedras 2,2024-01,3,2,2024-10-30 04:00:12,Médio,2026-04-02 19:32:03,ST-01,Aberto,100,10,2024-08-15,True
C38808-1289,Gomes de Garcia 3,2023-05,2,3,2025-05-04 20:14:15,Alto,2024-11-24 08:48:46,ST-02,Em Andamento,400,10,2024-11-12,True
37211F-4119,Gomes de Garcia 3,2023-04,3,3,2025-11-18 10:18:05,Alto,2025-11-22 23:28:44,ST-02,Em Andamento,300,5,2025-05-25,True
3E2A5D-5798,Gomes de Garcia 3,2023-11,3,3,2026-01-22 17:58:56,Crítico,2026-04-02 19:32:03,ST-02,Concluído,100,10,2024-09-15,True
337069-2114,Gomes de Garcia 3,2023-04,3,1,2024-10-27 10:53:43,Baixo,2026-06-19 17:33:40,ST-01,Concluído,200,10,2025-08-20,True
2583C6-527,Siqueira das Pedras 2,2023-10,3,1,2026-03-01 22:06:09,Alto,2025-01-20 20:32:14,ST-01,Cancelado,100,5,2025-12-23,True
AB039C-1454,Siqueira das Pedras 2,2023-12,4,2,2025-01-25 17:50:08,Médio,2024-08-02 04:55:02,ST-02,Em Andamento,100,5,2026-05-18,True
1BC7FB-167,Nunes 0,2023-01,1,1,2025-01-20 23:35:14,Baixo,2026-06-19 17:33:40,ST-01,Cancelado,400,10,2024-08-15,True
F96D04-628,Gomes de Garcia 3,2023-07,2,1,2025-12-18 10:19:11,Alto,2025-10-10 09:10:13,ST-02,Concluído,100,5,2024-09-15,True
DDB2B0-3266,Porto do Galho 4,2023-12,3,1,2025-04-12 13:42:49,Médio,2024-11-24 08:48:46,ST-01,Em Andamento,300,10,2024-09-04,True
4A7FD5-6044,Siqueira das Pedras 2,2023-02,1,2,2025-10-08 10:29:38,Baixo,2026-04-24 03:21:18,ST-02,Concluído,200,5,2025-12-23,True
6D8C89-3920,Porto do Galho 4,2024-01,2,3,2024-12-02 09:06:00,Crítico,2026-06-14 09:27:06,ST-01,Cancelado,200,5,2026-06-25,True
0491BB-2221,Cardoso Verde 1,2023-04,3,1,2025-10-01 09:23:00,Crítico,2026-05-16 01:41:14,ST-02,Cancelado,200,10,2026-05-25,True
8032FD-4359,Gomes de Garcia 3,2023-09,3,1,2025-04-13 09:20:27,Alto,2026-04-24 03:21:18,ST-02,Em Andamento,100,10,2024-09-15,True
402E54-4770,Nunes 0,2023-08,1,4,2024-11-23 19:01:43,Alto,2024-07-23 11:43:18,ST-01,Em Andamento,200,10,2025-05-25,True
8B4B69-4380,Nunes 0,2023-08,1,1,2025-07-10 05:57:20,Alto,2026-05-12 08:01:18,ST-01,Cancelado,400,5,2026-05-25,True
EC3FA4-1089,Nunes 0,2023-01,1,4,2026-02-06 11:42:56,Alto,2026-04-02 19:32:03,ST-02,Concluído,200,5,2025-12-23,True
260B80-245,Gomes de Garcia 3,2024-01,1,3,2025-10-23 13:43:42,Alto,2025-08-02 13:15:23,ST-02,Cancelado,400,10,2024-09-23,True
4DF809-488,Siqueira das Pedras 2,2023-01,3,3,2026-04-11 19:25:45,Baixo,2024-08-02 04:55:02,ST-01,Concluído,300,10,2026-05-18,True
FDDA9A-2853,Nunes 0,2023-02,4,3,2025-08-14 06:27:09,Alto,2024-11-04 13:58:14,ST-02,Cancelado,100,10,2026-05-25,True
E6F61B-1806,Porto do Galho 4,2023-12,1,2,2025-02-02 04:04:05,Médio,2026-05-16 01:41:14,ST-02,Concluído,300,5,2026-06-25,True
2751C9-5455,Nunes 0,2024-01,2,1,2024-08-18 09:17:44,Médio,2024-08-23 02:13:39,ST-02,Aberto,300,10,2026-06-25,True
48DDFB-1216,Siqueira das Pedras 2,2023-08,2,4,2024-09-06 13:37:28,Alto,2024-08-12 14:20:14,ST-02,Aberto,400,10,2025-12-23,True
2CC2A0-495,Porto do Galho 4,2023-08,1,3,2026-05-31 00:28:36,Baixo,2024-08-02 04:55:02,ST-01,Concluído,400,5,2024-08-15,True
C9D4CA-2035,Nunes 0,2023-03,2,4,2024-12-04 12:57:49,Crítico,2026-04-14 14:30:21,ST-02,Concluído,100,5,2026-05-18,True
03A3F8-5913,Porto do Galho 4,2024-01,3,1,2024-11-12 21:26:24,Médio,2025-10-08 04:41:09,ST-02,Aberto,100,10,2024-11-12,True
D38F2E-2062,Gomes de Garcia 3,2023-06,2,4,2025-07-01 07:44:26,Crítico,2025-11-22 23:28:44,ST-01,Concluído,400,5,2026-06-25,True
088CD5-3763,Cardoso Verde 1,2023-07,2,4,2026-01-13 07:00:03,Baixo,2024-07-23 11:43:18,ST-01,Aberto,400,10,2024-08-15,True
992FAE-3154,Siqueira das Pedras 2,2023-10,1,2,2026-05-25 23:06:25,Crítico,2025-07-23 23:37:19,ST-02,Em Andamento,200,5,2025-05-25,True
EA7C3B-3870,Gomes de Garcia 3,2023-08,3,4,2026-05-26 21:25:59,Baixo,2024-08-23 02:13:39,ST-01,Concluído,300,5,2024-09-23,True
569B76-1841,Porto do Galho 4,2024-01,1,1,2025-04-22 06:20:50,Médio,2024-08-12 14:20:14,ST-02,Cancelado,300,10,2024-09-23,True
3B5574-2374,Cardoso Verde 1,2023-11,2,3,2025-03-29 17:09:30,Médio,2024-08-02 04:55:02,ST-01,Aberto,100,5,2026-05-18,True
5DB5EE-4152,Nunes 0,2023-06,4,3,2025-08-14 01:04:20,Médio,2026-06-19 17:33:40,ST-01,Em Andamento,300,10,2024-08-15,True
4CCBD4-2376,Siqueira das Pedras 2,2023-06,1,4,2024-12-01 11:27:09,Alto,2026-05-16 01:41:14,ST-02,Em Andamento,200,5,2024-11-12,True
8E991A-767,Siqueira das Pedras 2,2023-10,2,3,2024-12-16 12:39:47,Médio,2025-10-10 09:10:13,ST-02,Em Andamento,300,10,2026-05-25,True
FD9480-1682,Cardoso Verde 1,2023-06,2,3,2026-04-28 21:12:00,Crítico,2024-07-23 11:43:18,ST-01,Aberto,400,10,2024-09-04,True
6246F8-305,Porto do Galho 4,2023-01,2,3,2025-06-03 05:53:41,Médio,2025-06-18 07:04:20,ST-02,Em Andamento,400,10,2024-07-19,True
0C2FB8-6332,Porto do Galho 4,2023-11,2,3,2026-06-12 03:04:19,Crítico,2024-11-24 08:48:46,ST-02,Cancelado,200,5,2024-09-23,True
A9D566-1381,Nunes 0,2023-08,3,4,2024-11-19 13:36:36,Alto,2026-04-02 19:32:03,ST-01,Em Andamento,400,10,2025-05-25,True
86DE0C-3395,Porto do Galho 4,2023-05,1,3,2024-09-09 00:05:08,Alto,2025-04-03 20:47:40,ST-01,Aberto,200,10,2024-07-19,True
A58B97-5052,Porto do Galho 4,2023-01,1,3,2026-04-15 00:00:39,Médio,2024-08-02 04:55:02,ST-02,Aberto,400,5,2025-05-25,True
E42DBB-5011,Gomes de Garcia 3,2023-10,2,3,2025-01-18 17:40:35,Alto,2025-08-02 13:15:23,ST-02,Aberto,400,5,2024-07-19,True
C5DD2A-4500,Gomes de Garcia 3,2023-07,1,3,2025-05-01 10:32:42,Crítico,2025-07-23 23:37:19,ST-01,Aberto,100,5,2024-09-15,True
D762CE-4580,Porto do Galho 4,2023-10,3,2,2025-11-07 10:41:00,Médio,2025-11-22 23:28:44,ST-02,Aberto,400,10,2025-12-23,True
348EE0-6201,Cardoso Verde 1,2024-01,4,4,2024-09-13 22:02:39,Alto,2024-08-12 14:20:14,ST-02,Cancelado,400,5,2024-09-15,True
91D656-6399,Porto do Galho 4,2023-03,3,3,2026-02-23 04:34:32,Alto,2025-07-23 23:37:19,ST-01,Aberto,300,10,2025-12-23,True
51646F-2180,Cardoso Verde 1,2023-02,4,4,2024-10-24 03:19:49,Alto,2024-08-12 14:20:14,ST-01,Aberto,400,10,2024-07-19,True
385C0D-4167,Cardoso Verde 1,2023-10,2,3,2024-07-07 04:48:16,Médio,2026-04-14 14:30:21,ST-02,Concluído,300,5,2025-08-20,True
05C3DE-1433,Gomes de Garcia 3,2023-02,1,2,2025-08-18 05:49:02,Alto,2025-07-23 23:37:19,ST-01,Em Andamento,400,5,2024-07-19,True
BA1437-3599,Porto do Galho 4,2023-01,1,1,2025-01-14 06:34:05,Alto,2026-04-14 14:30:21,ST-01,Concluído,200,5,2026-05-18,True
9D7F4F-1316,Siqueira das Pedras 2,2023-05,2,3,2025-04-19 12:29:18,Crítico,2025-10-10 09:10:13,ST-02,Aberto,400,10,2025-08-20,True
F46361-1003,Porto do Galho 4,2023-03,4,1,2024-11-18 22:41:35,Crítico,2025-07-23 23:37:19,ST-01,Concluído,100,5,2024-11-12,True
9BD071-3893,Cardoso Verde 1,2023-02,4,1,2025-03-18 19:05:28,Alto,2026-06-19 17:33:40,ST-01,Cancelado,400,5,2026-05-25,True
03D58E-3371,Gomes de Garcia 3,2023-04,3,1,2026-02-25 07:36:36,Alto,2025-04-03 20:47:40,ST-02,Cancelado,100,10,2026-06-25,True
93F2E2-3794,Porto do Galho 4,2023-07,2,1,2025-08-05 20:23:10,Alto,2025-08-02 13:15:23,ST-01,Concluído,300,5,2025-08-29,True
D6077A-3878,Siqueira das Pedras 2,2023-09,2,1,2024-10-20 01:29:35,Baixo,2026-05-16 01:41:14,ST-01,Cancelado,200,5,2024-09-23,True
63CC1B-723,Cardoso Verde 1,2024-01,1,4,2024-07-26 03:32:39,Médio,2025-04-03 20:47:40,ST-02,Aberto,400,5,2026-06-25,True
AB395F-681,Siqueira das Pedras 2,2023-07,2,4,2024-11-13 18:05:49,Baixo,2026-04-24 03:21:18,ST-01,Concluído,200,5,2024-07-19,True
363AE9-4907,Nunes 0,2023-02,3,3,2025-04-14 09:13:08,Crítico,2025-01-20 20:32:14,ST-02,Concluído,300,5,2026-06-25,True
523C48-3318,Nunes 0,2023-04,3,4,2026-01-18 07:56:19,Crítico,2025-10-08 04:41:09,ST-01,Aberto,400,10,2024-08-15,True
F5D422-6412,Porto do Galho 4,2023-08,2,4,2026-01-09 10:47:01,Médio,2026-04-24 03:21:18,ST-02,Aberto,300,10,2024-07-19,True
E852E9-4368,Nunes 0,2023-12,1,4,2025-03-10 15:56:15,Baixo,2025-10-08 04:41:09,ST-01,Concluído,300,5,2026-06-25,True
11E227-421,Gomes de Garcia 3,2023-11,2,4,2025-11-09 20:07:47,Alto,2026-04-24 03:21:18,ST-01,Concluído,200,5,2025-12-23,True
861782-4214,Cardoso Verde 1,2023-02,1,4,2024-11-17 17:42:57,Crítico,2024-08-12 14:20:14,ST-01,Cancelado,200,5,2026-05-25,True
6C7BFA-3071,Siqueira das Pedras 2,2023-08,4,2,2025-01-05 02:02:20,Médio,2024-08-02 04:55:02,ST-01,Em Andamento,400,5,2026-05-25,True
C4D67A-5090,Gomes de Garcia 3,2023-05,1,1,2024-08-03 20:34:48,Alto,2024-08-23 02:13:39,ST-02,Aberto,200,5,2024-08-15,True
4208AC-946,Siqueira das Pedras 2,2023-12,3,3,2025-08-21 14:51:52,Alto,2026-05-16 01:41:14,ST-02,Cancelado,400,5,2024-09-15,True
9E7B73-2971,Porto do Galho 4,2023-09,2,3,2025-04-25 05:28:16,Baixo,2026-05-16 01:41:14,ST-02,Aberto,200,10,2026-05-25,True
68DBF1-4586,Cardoso Verde 1,2023-07,3,2,2025-06-24 15:12:40,Baixo,2026-05-16 01:41:14,ST-01,Em Andamento,300,10,2024-09-04,True
F966E0-649,Nunes 0,2023-03,1,4,2024-10-14 03:38:07,Médio,2024-08-12 14:20:14,ST-02,Cancelado,400,5,2025-08-29,True
9007F5-2075,Siqueira das Pedras 2,2024-01,1,1,2025-11-04 01:46:57,Crítico,2025-10-10 09:10:13,ST-02,Concluído,300,5,2024-09-04,True
3ED3B1-5561,Nunes 0,2023-03,2,2,2025-07-01 09:05:15,Alto,2025-04-03 20:47:40,ST-01,Em Andamento,400,10,2025-08-20,True
699865-1637,Porto do Galho 4,2023-05,3,3,2025-10-29 12:36:09,Alto,2026-05-16 01:41:14,ST-01,Aberto,100,10,2024-09-15,True
8DBB0E-248,Cardoso Verde 1,2023-07,2,2,2024-07-08 17:24:46,Baixo,2026-04-24 03:21:18,ST-02,Cancelado,200,10,2026-06-25,True
2734A4-76,Cardoso Verde 1,2023-04,4,4,2025-03-04 09:09:16,Crítico,2025-08-02 13:15:23,ST-01,Cancelado,100,5,2026-05-18,True
5FE7F1-2001,Siqueira das Pedras 2,2023-04,1,2,2025-06-12 13:45:23,Médio,2026-06-19 17:33:40,ST-02,Aberto,300,10,2024-09-23,True
D06397-201,Siqueira das Pedras 2,2023-07,1,2,2024-10-29 14:55:49,Alto,2024-07-23 11:43:18,ST-01,Cancelado,200,5,2026-06-25,True
2E1F9B-5211,Gomes de Garcia 3,2023-05,1,3,2025-03-31 14:12:13,Crítico,2025-03-06 20:48:27,ST-02,Concluído,100,10,2025-05-25,True
DE9909-57,Nunes 0,2023-05,4,3,2026-05-03 11:11:24,Crítico,2026-06-19 17:33:40,ST-02,Cancelado,400,5,2026-06-25,True
12B329-5702,Cardoso Verde 1,2023-08,2,1,2025-05-20 17:51:19,Crítico,2025-03-06 20:48:27,ST-02,Cancelado,400,5,2025-08-20,True
D403EE-2531,Gomes de Garcia 3,2023-07,3,1,2024-11-30 23:55:11,Médio,2025-01-20 20:32:14,ST-02,Aberto,400,10,2025-05-25,True
CF9E26-6402,Porto do Galho 4,2023-03,4,2,2024-12-12 20:28:22,Alto,2025-06-18 07:04:20,ST-01,Aberto,300,5,2025-05-25,True
8E9C90-4564,Siqueira das Pedras 2,2023-01,3,4,2025-12-03 22:40:10,Alto,2026-06-14 09:27:06,ST-01,Em Andamento,400,10,2025-12-23,True
171F09-5443,Siqueira das Pedras 2,2023-08,4,1,2024-12-07 06:01:47,Médio,2025-08-02 13:15:23,ST-02,Em Andamento,300,5,2025-05-25,True
657B3D-3002,Cardoso Verde 1,2023-04,1,2,2026-02-07 13:13:14,Baixo,2025-10-10 09:10:13,ST-01,Aberto,400,5,2025-08-29,True
98DFFA-1196,Siqueira das Pedras 2,2023-10,3,4,2026-02-19 08:41:39,Crítico,2025-03-06 20:48:27,ST-02,Em Andamento,200,10,2025-08-20,True
3C4098-6617,Gomes de Garcia 3,2024-01,1,2,2025-07-05 07:45:35,Médio,2025-08-02 13:15:23,ST-01,Aberto,200,10,2025-12-23,True
DA69E5-6189,Nunes 0,2023-11,2,1,2024-08-17 08:26:13,Crítico,2026-04-14 14:30:21,ST-01,Cancelado,100,10,2025-12-23,True
E14061-2935,Gomes de Garcia 3,2023-04,1,4,2024-11-19 13:15:04,Baixo,2025-01-20 20:32:14,ST-01,Em Andamento,400,5,2025-08-29,True
C71F94-1678,Porto do Galho 4,2024-01,1,3,2026-01-29 23:49:22,Alto,2025-01-20 20:32:14,ST-02,Em Andamento,300,10,2026-05-25,True
346D95-2721,Porto do Galho 4,2023-04,4,4,2024-12-10 07:44:26,Médio,2024-11-04 13:58:14,ST-02,Em Andamento,300,5,2025-05-25,True
34F4C4-6374,Gomes de Garcia 3,2024-01,2,3,2025-07-09 15:45:03,Baixo,2025-11-22 23:28:44,ST-01,Cancelado,300,5,2024-09-15,True
F005D2-2400,Nunes 0,2023-02,4,3,2026-01-20 07:24:06,Médio,2024-11-24 08:48:46,ST-02,Cancelado,400,5,2025-08-20,True
37B1CB-124,Siqueira das Pedras 2,2023-05,3,1,2024-09-13 15:05:48,Alto,2024-11-24 08:48:46,ST-01,Aberto,100,5,2024-09-23,True
6B96A7-6115,Nunes 0,2023-09,1,4,2025-03-30 17:48:29,Crítico,2025-06-18 07:04:20,ST-01,Cancelado,100,5,2026-05-18,True
8D8243-5083,Siqueira das Pedras 2,2024-01,4,2,2025-04-28 05:24:57,Crítico,2026-06-19 17:33:40,ST-01,Cancelado,300,5,2026-05-18,True
F4B308-2453,Siqueira das Pedras 2,2023-04,4,1,2025-09-10 05:47:54,Médio,2025-03-06 20:48:27,ST-02,Aberto,400,5,2025-08-29,True
A80223-5941,Cardoso Verde 1,2023-10,4,2,2024-09-08 23:25:01,Baixo,2025-04-03 20:47:40,ST-02,Concluído,100,10,2024-07-19,True
788F25-5506,Porto do Galho 4,2023-10,3,2,2025-04-20 17:51:39,Baixo,2026-06-14 09:27:06,ST-01,Cancelado,400,5,2025-08-20,True
A5D6F2-2004,Nunes 0,2023-05,1,1,2025-02-18 07:15:57,Crítico,2025-10-10 09:10:13,ST-02,Concluído,200,5,2024-09-15,True
B3964C-6090,Nunes 0,2023-02,1,2,2025-10-08 21:23:43,Crítico,2026-06-14 09:27:06,ST-01,Em Andamento,400,10,2025-08-29,True
81AE71-113,Gomes de Garcia 3,2023-09,1,3,2025-01-13 14:56:55,Alto,2026-06-19 17:33:40,ST-02,Aberto,200,10,2024-09-15,True
FC6B66-2967,Cardoso Verde 1,2023-01,4,2,2026-06-27 07:53:40,Baixo,2026-05-16 01:41:14,ST-01,Aberto,300,10,2025-08-20,True
BA54A9-2822,Gomes de Garcia 3,2023-08,3,2,2025-08-19 09:02:01,Médio,2024-08-02 04:55:02,ST-01,Concluído,100,5,2026-05-18,True
511A03-242,Siqueira das Pedras 2,2023-05,1,2,2025-08-26 11:38:31,Baixo,2025-08-02 13:15:23,ST-01,Cancelado,300,5,2024-09-04,True
1D49CC-1018,Siqueira das Pedras 2,2024-01,2,3,2025-11-10 07:40:30,Crítico,2026-04-02 19:32:03,ST-01,Aberto,200,5,2024-09-15,True
278418-2272,Nunes 0,2023-07,3,3,2025-09-08 06:08:05,Crítico,2024-11-04 13:58:14,ST-02,Cancelado,300,5,2024-08-15,True
DC7490-586,Nunes 0,2023-03,1,3,2024-09-26 15:58:34,Alto,2024-08-23 02:13:39,ST-02,Aberto,100,10,2026-05-25,True
12F4A3-4371,Siqueira das Pedras 2,2024-01,4,2,2026-01-23 17:22:22,Alto,2026-05-16 01:41:14,ST-01,Aberto,200,5,2025-08-20,True
64161A-4244,Gomes de Garcia 3,2023-02,2,3,2025-10-29 03:11:04,Crítico,2024-07-23 11:43:18,ST-02,Em Andamento,100,10,2024-09-15,True
77C3F8-4754,Cardoso Verde 1,2023-12,2,2,2024-10-24 11:50:04,Crítico,2026-04-14 14:30:21,ST-02,Aberto,200,10,2024-09-15,True
A38A6E-5100,Nunes 0,2024-01,3,4,2025-07-24 23:23:31,Médio,2024-08-02 04:55:02,ST-02,Cancelado,100,5,2025-05-25,True
3694B6-956,Nunes 0,2023-09,4,1,2026-03-10 08:20:15,Crítico,2026-06-14 09:27:06,ST-01,Concluído,400,10,2026-05-25,True
3DC9B1-3714,Porto do Galho 4,2023-10,1,3,2026-04-10 09:26:34,Médio,2025-06-18 07:04:20,ST-01,Concluído,400,5,2025-08-20,True
BF17C8-4067,Nunes 0,2023-07,2,2,2024-11-07 10:40:57,Crítico,2025-08-02 13:15:23,ST-02,Cancelado,200,10,2024-09-23,True
689475-6473,Nunes 0,2023-07,2,1,2025-04-18 04:08:36,Baixo,2024-08-23 02:13:39,ST-02,Concluído,200,5,2025-12-23,True
C4A50E-6447,Nunes 0,2024-01,3,1,2024-08-18 11:04:36,Alto,2026-04-14 14:30:21,ST-01,Cancelado,200,5,2026-05-25,True
0CFC8E-1332,Gomes de Garcia 3,2023-08,2,1,2026-03-12 16:26:54,Médio,2026-04-02 19:32:03,ST-02,Em Andamento,400,10,2024-08-15,True
E13767-5212,Gomes de Garcia 3,2023-01,2,2,2026-01-09 09:21:40,Alto,2025-04-03 20:47:40,ST-02,Cancelado,300,5,2024-09-15,True
077902-6059,Siqueira das Pedras 2,2024-01,1,3,2025-02-28 14:24:37,Médio,2026-06-14 09:27:06,ST-02,Aberto,300,5,2024-07-19,True
072F0A-1241,Siqueira das Pedras 2,2023-02,2,1,2024-08-05 15:17:58,Alto,2026-05-16 01:41:14,ST-02,Cancelado,400,10,2024-09-15,True
EBFA25-1429,Siqueira das Pedras 2,2023-05,1,3,2024-10-05 04:14:26,Alto,2025-10-08 04:41:09,ST-02,Em Andamento,300,5,2025-12-23,True
97EE50-4538,Gomes de Garcia 3,2023-01,4,3,2026-03-15 23:36:55,Baixo,2024-11-04 13:58:14,ST-02,Cancelado,400,10,2026-05-25,True
8DB041-387,Gomes de Garcia 3,2023-06,3,2,2025-01-29 21:16:16,Médio,2024-11-04 13:58:14,ST-01,Em Andamento,400,5,2024-09-23,True
